Unnamed: 0,website,hop,ip,country,lat,lgn
7680,ssb.no,2,195.0.224.1,NO,59.2442,10.3966
7681,ssb.no,3,195.0.242.133,NO,59.95,10.75
7682,ssb.no,4,195.0.243.6,NO,59.95,10.75
7683,ssb.no,5,195.0.243.16,NO,59.95,10.75
7684,ssb.no,6,193.90.98.59,NO,59.905,10.7487
7685,ssb.no,7,195.1.150.98,NO,63.4305,10.3951
7686,nordnet.no,2,195.0.224.1,NO,59.2442,10.3966
7687,nordnet.no,3,195.0.242.137,NO,59.95,10.75
7688,nordnet.no,4,195.0.240.151,NO,59.95,10.75
7689,nordnet.no,9,81.228.86.36,SE,59.3247,18.055999999999997
7690,nordnet.no,10,81.228.83.137,SE,59.3247,18.055999999999997
7691,nordnet.no,11,81.228.111.243,SE,59.3333,18.05
7692,nordnet.no,12,193.111.104.1,SE,59.3333,18.05
7693,banett.no,2,195.0.224.1,NO,59.2442,10.3966
7694,banett.no,3,195.0.242.133,NO,59.95,10.75
7695,banett.no,4,195.0.243.37,NO,59.95,10.75
7696,banett.no,5,195.0.242.209,NO,59.95,10.75
7697,banett.no,6,195.1.202.134,NO,59.9127,10.7461
7698,banett.no,7,193.161.16.71,NO,59.95,10.75
7699,joj2015.no,2,195.0.224.1,NO,59.2442,10.3966
7700,joj2015.no,3,195.0.242.133,NO,59.95,10.75
7701,joj2015.no,4,195.0.244.48,NO,59.95,10.75
7702,joj2015.no,5,185.1.55.15,NO,59.905,10.7487
7703,joj2015.no,6,212.33.135.133,NO,59.95,10.75
7704,joj2015.no,7,212.33.135.79,NO,59.95,10.75
7705,joj2015.no,8,212.33.145.50,NO,58.9667,5.75
7706,joj2015.no,9,185.145.188.4,NO,59.95,10.75
7707,joj2015.no,10,193.93.253.120,NO,59.95,10.75
7708,nupi.no,2,195.0.224.1,NO,59.2442,10.3966
7709,nupi.no,3,195.0.242.133,NO,59.95,10.75
7710,nupi.no,4,195.0.244.48,NO,59.95,10.75
7711,nupi.no,5,185.1.55.81,NO,59.905,10.7487
7712,nupi.no,6,87.238.63.43,NO,59.905,10.7487
7713,nupi.no,7,185.47.40.160,NO,59.9127,10.7461
7714,nupi.no,8,185.47.40.160,NO,59.9127,10.7461
7715,sintef.no,2,195.0.224.1,NO,59.2442,10.3966
7716,sintef.no,3,195.0.242.133,NO,59.95,10.75
7717,sintef.no,4,195.0.244.48,NO,59.95,10.75
7718,sintef.no,5,185.1.55.1,NO,59.905,10.7487
7719,sintef.no,6,128.39.255.25,NO,59.4876,10.3176
7720,sintef.no,7,128.39.255.189,NO,59.4876,10.3176
7721,sintef.no,8,128.39.46.86,NO,59.905,10.7487
7722,sintef.no,9,78.91.96.0,NO,63.4305,10.3951
7723,sintef.no,10,78.91.96.33,NO,63.4305,10.3951
7724,sintef.no,11,78.91.96.39,NO,63.4305,10.3951
7725,politiet.no,2,195.0.224.1,NO,59.2442,10.3966
7726,politiet.no,3,195.0.242.133,NO,59.95,10.75
7727,politiet.no,4,195.0.244.48,NO,59.95,10.75
7728,politiet.no,5,185.1.55.68,NO,59.905,10.7487
7729,politiet.no,6,109.68.93.122,NO,59.95,10.75
7730,politiet.no,7,195.225.3.6,NO,59.95,10.75
7731,hagtex.no,2,195.0.224.1,NO,59.2442,10.3966
7732,hagtex.no,3,195.0.242.133,NO,59.95,10.75
7733,hagtex.no,4,195.0.244.48,NO,59.95,10.75
7734,hagtex.no,5,185.1.55.59,NO,59.905,10.7487
7735,hagtex.no,6,193.28.236.254,NO,59.95,10.75
7736,hagtex.no,7,62.97.205.82,NO,60.3911,5.3247
7737,hagtex.no,8,62.97.251.205,NO,59.4138,5.268
7738,hagtex.no,9,31.24.135.69,NO,59.95,10.75
7739,barnehage.no,2,195.0.224.1,NO,59.2442,10.3966
7740,barnehage.no,3,195.0.242.133,NO,59.95,10.75
7741,barnehage.no,4,195.0.244.48,NO,59.95,10.75
7742,barnehage.no,5,185.1.55.81,NO,59.905,10.7487
7743,barnehage.no,6,87.238.63.45,NO,59.905,10.7487
7744,barnehage.no,7,87.238.62.79,NO,59.905,10.7487
7745,barnehage.no,8,87.238.33.0,NO,59.905,10.7487
7746,barnehage.no,9,87.238.33.0,NO,59.905,10.7487
7747,barnehage.no,10,87.238.60.136,NO,59.905,10.7487
7748,baatplassen.no,2,195.0.224.1,NO,59.2442,10.3966
7749,baatplassen.no,3,195.0.242.133,NO,59.95,10.75
7750,baatplassen.no,4,195.0.244.48,NO,59.95,10.75
7751,baatplassen.no,5,185.1.55.16,NO,59.905,10.7487
7752,baatplassen.no,6,80.232.26.74,NO,59.95,10.75
7753,baatplassen.no,7,85.19.92.22,NO,59.95,10.75
7754,baatplassen.no,8,85.19.215.230,NO,59.8995,10.6287
7755,baatplassen.no,9,89.221.244.41,NO,59.7439,10.2045
7756,doktoronline.no,2,195.0.224.1,NO,59.2442,10.3966
7757,doktoronline.no,3,195.0.242.137,NO,59.95,10.75
7758,doktoronline.no,4,195.0.240.151,NO,59.95,10.75
7759,doktoronline.no,9,104.27.186.171,US,37.751,-97.822
7760,netfonds.no,2,195.0.224.1,NO,59.2442,10.3966
7761,netfonds.no,3,195.0.242.133,NO,59.95,10.75
7762,netfonds.no,4,195.0.242.39,NO,59.95,10.75
7763,netfonds.no,5,194.19.89.50,NO,60.168,10.2565
7764,netfonds.no,6,80.91.224.2,NO,59.95,10.75
7765,netfonds.no,7,80.91.234.31,NO,59.95,10.75
7766,dominos.no,2,195.0.224.1,NO,59.2442,10.3966
7767,dominos.no,3,195.0.242.133,NO,59.95,10.75
7768,dominos.no,4,193.75.1.70,NO,59.95,10.75
7769,dominos.no,5,193.90.113.13,NO,59.95,10.75
7770,dominos.no,6,194.68.123.160,SE,56.5248,16.3788
7771,dominos.no,7,94.177.146.249,RO,46.0,25.0
7772,dominos.no,8,94.177.146.23,RO,46.0,25.0
7773,regjeringen.no,2,195.0.224.1,NO,59.2442,10.3966
7774,regjeringen.no,3,195.0.242.133,NO,59.95,10.75
7775,regjeringen.no,4,195.0.244.48,NO,59.95,10.75
7776,regjeringen.no,5,185.1.55.27,NO,59.905,10.7487
7777,regjeringen.no,6,62.148.62.63,NO,59.9572,10.6079
7778,regjeringen.no,7,62.148.62.150,NO,59.9572,10.6079
7779,regjeringen.no,8,146.192.201.19,NO,59.95,10.75
7780,blogg.no,2,195.0.224.1,NO,59.2442,10.3966
7781,blogg.no,3,195.0.242.137,NO,59.95,10.75
7782,blogg.no,4,195.0.240.151,NO,59.95,10.75
7783,blogg.no,9,104.20.33.120,US,37.751,-97.822
7784,linpro.no,2,195.0.224.1,NO,59.2442,10.3966
7785,linpro.no,3,195.0.242.133,NO,59.95,10.75
7786,linpro.no,4,195.0.244.48,NO,59.95,10.75
7787,linpro.no,5,185.1.55.81,NO,59.905,10.7487
7788,linpro.no,6,87.238.63.43,NO,59.905,10.7487
7789,linpro.no,7,87.238.62.77,NO,59.905,10.7487
7790,linpro.no,8,87.238.33.0,NO,59.905,10.7487
7791,linpro.no,9,87.238.33.0,NO,59.905,10.7487
7792,linpro.no,10,87.238.33.0,NO,59.905,10.7487
7793,linpro.no,11,87.238.33.0,NO,59.905,10.7487
7794,atea.no,2,195.0.224.1,NO,59.2442,10.3966
7795,atea.no,3,195.0.242.137,NO,59.95,10.75
7796,atea.no,4,193.75.1.68,NO,59.95,10.75
7797,atea.no,5,193.90.113.13,NO,59.95,10.75
7798,atea.no,6,194.68.123.22,SE,56.5248,16.3788
7799,atea.no,7,83.136.89.254,DK,57.1179,9.857000000000001
7800,atea.no,8,83.136.89.254,DK,57.1179,9.857000000000001
7801,atea.no,9,188.244.64.7,DK,55.6759,12.5655
7802,atea.no,10,188.244.75.209,DK,55.6139,12.3895
7803,home.no,2,195.0.224.1,NO,59.2442,10.3966
7804,home.no,3,195.0.242.133,NO,59.95,10.75
7805,home.no,4,195.0.244.48,NO,59.95,10.75
7806,home.no,5,62.140.27.85,RO,44.4333,26.1
7807,home.no,6,4.69.163.82,US,37.751,-97.822
7808,home.no,7,4.68.73.110,US,37.751,-97.822
7809,home.no,8,193.251.128.41,FR,48.8582,2.3387
7810,timeanddate.no,2,195.0.224.1,NO,59.2442,10.3966
7811,timeanddate.no,3,195.0.242.137,NO,59.95,10.75
7812,timeanddate.no,4,195.0.240.151,NO,59.95,10.75
7813,timeanddate.no,9,213.239.224.26,DE,51.2993,9.491
7814,timeanddate.no,10,213.239.224.170,DE,51.2993,9.491
7815,timeanddate.no,11,213.239.252.17,DE,51.2993,9.491
7816,timeanddate.no,12,213.239.252.38,DE,51.2993,9.491
7817,timeanddate.no,13,213.239.229.50,DE,51.2993,9.491
7818,timeanddate.no,14,144.76.2.147,DE,51.2993,9.491
7819,multicom.no,2,195.0.224.1,NO,59.2442,10.3966
7820,multicom.no,3,195.0.242.133,NO,59.95,10.75
7821,multicom.no,4,195.0.244.48,NO,59.95,10.75
7822,multicom.no,5,185.1.55.20,NO,59.905,10.7487
7823,multicom.no,6,146.188.4.46,GB,51.4964,-0.1224
7824,multicom.no,7,146.188.5.174,GB,51.4964,-0.1224
7825,multicom.no,8,62.70.4.40,NO,59.95,10.75
7826,pinch.no,2,195.0.224.1,NO,59.2442,10.3966
7827,pinch.no,3,195.0.242.133,NO,59.95,10.75
7828,pinch.no,4,195.0.244.48,NO,59.95,10.75
7829,pinch.no,5,185.1.55.22,NO,59.905,10.7487
7830,pinch.no,6,194.63.255.4,NO,59.95,10.75
7831,pinch.no,7,194.63.248.52,NO,59.95,10.75
7832,ut.no,2,195.0.224.1,NO,59.2442,10.3966
7833,ut.no,3,195.0.242.133,NO,59.95,10.75
7834,ut.no,4,193.75.1.70,NO,59.95,10.75
7835,ut.no,5,193.90.113.13,NO,59.95,10.75
7836,ut.no,6,193.75.10.10,NO,59.95,10.75
7837,ut.no,7,108.170.253.182,US,37.751,-97.822
7838,ut.no,8,72.14.234.107,US,37.751,-97.822
7839,ut.no,9,209.85.142.71,US,37.751,-97.822
7840,ut.no,10,209.85.248.95,US,37.751,-97.822
7841,ut.no,11,209.85.240.112,US,37.751,-97.822
7842,ut.no,12,108.170.255.1,US,37.751,-97.822
7843,ut.no,13,74.125.253.96,US,37.751,-97.822
7844,inspera.no,2,195.0.224.1,NO,59.2442,10.3966
7845,inspera.no,3,195.0.242.133,NO,59.95,10.75
7846,inspera.no,4,195.0.244.48,NO,59.95,10.75
7847,inspera.no,5,99.82.177.28,US,39.0481,-77.4728
7848,inspera.no,6,52.93.138.106,US,47.6339,-122.3476
7849,inspera.no,7,52.93.129.41,US,47.6339,-122.3476
7850,inspera.no,8,52.93.128.243,US,47.6339,-122.3476
7851,hib.no,2,195.0.224.1,NO,59.2442,10.3966
7852,hib.no,3,195.0.242.133,NO,59.95,10.75
7853,hib.no,4,195.0.244.48,NO,59.95,10.75
7854,hib.no,5,185.1.55.1,NO,59.905,10.7487
7855,hib.no,6,128.39.255.111,NO,59.4876,10.3176
7856,hib.no,7,128.39.254.139,NO,59.4876,10.3176
7857,hib.no,8,158.37.160.130,NO,60.3867,5.297999999999999
7858,hib.no,9,158.37.24.47,NO,60.3182,5.3532
7859,jysk.no,2,195.0.224.1,NO,59.2442,10.3966
7860,jysk.no,3,195.0.242.133,NO,59.95,10.75
7861,jysk.no,4,195.0.244.48,NO,59.95,10.75
7862,jysk.no,5,185.1.55.16,NO,59.905,10.7487
7863,jysk.no,6,83.88.29.67,DK,55.7123,12.0564
7864,jysk.no,7,62.242.106.54,DK,55.6211,8.4807
7865,hitra-froya.no,2,195.0.224.1,NO,59.2442,10.3966
7866,hitra-froya.no,3,195.0.242.133,NO,59.95,10.75
7867,hitra-froya.no,4,195.0.243.37,NO,59.95,10.75
7868,hitra-froya.no,5,195.0.242.209,NO,59.95,10.75
7869,hitra-froya.no,6,195.1.202.134,NO,59.9127,10.7461
7870,hitra-froya.no,7,193.161.16.74,NO,59.95,10.75
7871,fhi.no,2,195.0.224.1,NO,59.2442,10.3966
7872,fhi.no,3,195.0.242.133,NO,59.95,10.75
7873,fhi.no,4,195.0.244.48,NO,59.95,10.75
7874,fhi.no,5,195.18.217.61,NO,59.95,10.75
7875,fhi.no,6,81.175.32.225,NO,59.905,10.7487
7876,fhi.no,7,77.88.111.55,NO,59.905,10.7487
7877,statsbygg.no,2,195.0.224.1,NO,59.2442,10.3966
7878,statsbygg.no,3,195.0.242.133,NO,59.95,10.75
7879,statsbygg.no,4,195.0.242.39,NO,59.95,10.75
7880,statsbygg.no,5,194.19.79.31,NO,59.905,10.7487
7881,statsbygg.no,6,217.144.253.84,NO,59.9127,10.7461
7882,statsbygg.no,7,93.190.81.186,NO,59.9127,10.7461
7883,elkjop.no,2,195.0.224.1,NO,59.2442,10.3966
7884,elkjop.no,3,195.0.242.137,NO,59.95,10.75
7885,elkjop.no,4,195.0.240.151,NO,59.95,10.75
7886,fjellsport.no,2,195.0.224.1,NO,59.2442,10.3966
7887,fjellsport.no,3,195.0.242.133,NO,59.95,10.75
7888,fjellsport.no,4,195.0.244.48,NO,59.95,10.75
7889,fjellsport.no,5,99.82.177.28,US,39.0481,-77.4728
7890,fjellsport.no,6,52.93.128.243,US,47.6339,-122.3476
7891,fjellsport.no,7,176.32.106.248,IE,53.3331,-6.2489
7892,bethel.no,2,195.0.224.1,NO,59.2442,10.3966
7893,bethel.no,3,195.0.242.133,NO,59.95,10.75
7894,bethel.no,4,193.75.1.77,NO,59.95,10.75
7895,bethel.no,5,195.0.243.2,NO,59.95,10.75
7896,bethel.no,6,193.75.3.119,NO,59.95,10.75
7897,bethel.no,7,77.40.142.186,NO,59.9127,10.7461
7898,bethel.no,8,217.171.193.50,NO,59.1248,11.3875
7899,bethel.no,9,217.171.199.100,NO,59.1248,11.3875
7900,123kortspill.no,2,195.0.224.1,NO,59.2442,10.3966
7901,123kortspill.no,3,195.0.242.133,NO,59.95,10.75
7902,123kortspill.no,4,195.0.244.48,NO,59.95,10.75
7903,123kortspill.no,5,185.1.55.16,NO,59.905,10.7487
7904,123kortspill.no,6,83.88.1.183,DK,55.7123,12.0564
7905,123kortspill.no,7,195.249.32.18,DK,55.7825,12.3686
7916,broadpark.no,2,195.0.224.1,NO,59.2442,10.3966
7917,broadpark.no,3,195.0.242.137,NO,59.95,10.75
7918,broadpark.no,4,195.0.240.151,NO,59.95,10.75
7919,broadpark.no,5,84.48.3.98,NO,59.95,10.75
7920,broadpark.no,6,84.48.3.166,NO,59.95,10.75
7921,broadpark.no,7,84.48.4.149,NO,59.95,10.75
7922,broadpark.no,8,217.13.4.100,NO,60.2269,5.3997
7923,etikkom.no,2,195.0.224.1,NO,59.2442,10.3966
7924,etikkom.no,3,195.0.242.133,NO,59.95,10.75
7925,etikkom.no,4,193.75.2.158,NO,59.95,10.75
7926,etikkom.no,5,194.19.28.246,NO,59.6201,7.8413
7927,etikkom.no,6,79.135.17.101,NO,59.9127,10.7461
7928,dvb.no,2,195.0.224.1,NO,59.2442,10.3966
7929,dvb.no,3,195.0.242.137,NO,59.95,10.75
7930,dvb.no,4,195.0.240.151,NO,59.95,10.75
7931,dvb.no,8,104.24.116.116,US,37.751,-97.822
7932,nersc.no,2,195.0.224.1,NO,59.2442,10.3966
7933,nersc.no,3,195.0.242.133,NO,59.95,10.75
7934,nersc.no,4,195.0.244.48,NO,59.95,10.75
7935,nersc.no,5,185.1.55.1,NO,59.905,10.7487
7936,nersc.no,6,128.39.255.111,NO,59.4876,10.3176
7937,nersc.no,7,128.39.254.139,NO,59.4876,10.3176
7938,nersc.no,8,128.39.231.21,NO,59.956,11.0492
7939,nersc.no,9,128.39.254.151,NO,59.4876,10.3176
7940,elektroimportoren.no,2,195.0.224.1,NO,59.2442,10.3966
